run_id,track,dataset_id,tier,scale,algorithm,status,framework,qps,lat_p50_ms,lat_p95_ms,lat_p99_ms,build_time_s,rss_mb,index_bytes,bytes_per_insert,recall_at_k,recall_at_k_id_overlap,recall_at_k_tie_aware,error_bits_min_hamming,error_bits_prefix_gap,hamming_audit_gap,online_accuracy,online_f1,update_latency_ms,adaptation_lag_steps,reason
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/insert,ok,google_benchmark_compat+native,2790857.635994,0.000219,0.000361,0.00041,0.071662559,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/match_batch,ok,google_benchmark_compat+native,250580720.820502,3.991e-06,3.991e-06,3.991e-06,0.000798146,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/match_batch,ok,google_benchmark_compat+native,255004462.578095,3.921e-06,3.921e-06,3.921e-06,0.0007843,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/match_batch,ok,google_benchmark_compat+native,251954854.72913,3.969e-06,3.969e-06,3.969e-06,0.000793793,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/match_batch,ok,google_benchmark_compat+native,389958566.902267,2.564e-06,2.564e-06,2.564e-06,0.000512875,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/match_batch,ok,google_benchmark_compat+native,395728506.50083,2.527e-06,2.527e-06,2.527e-06,0.000505397,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/predict,ok,google_benchmark_compat+native,29678738.048187,1.5e-05,2e-05,2.2e-05,0.006738831,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/predict,ok,google_benchmark_compat+native,29394728.731481,1.4e-05,1.9e-05,2.1e-05,0.006803941,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/predict,ok,google_benchmark_compat+native,30307103.394047,1.4e-05,1.9e-05,2.1e-05,0.006599113,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/predict,ok,google_benchmark_compat+native,32655476.396867,1.3e-05,1.4e-05,1.8e-05,0.006124547,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/predict,ok,google_benchmark_compat+native,26608698.729528,1.9e-05,2.3e-05,3e-05,0.007516339,58.17578125,300464,1.50232,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/probe,ok,google_benchmark_compat+native,29269737.60851,1.5e-05,2e-05,2.2e-05,0.006832996,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/probe,ok,google_benchmark_compat+native,30077060.436544,1.4e-05,1.9e-05,2.1e-05,0.006649586,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/probe,ok,google_benchmark_compat+native,29959808.916339,1.4e-05,2e-05,2.1e-05,0.00667561,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/probe,ok,google_benchmark_compat+native,32690838.490586,1.4e-05,1.7e-05,2.1e-05,0.006117922,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:adversarial,server,1M,core256/probe,ok,google_benchmark_compat+native,27287433.959293,1.8e-05,2.2e-05,2.8e-05,0.007329381,58.17578125,300464,1.50232,,,,,256.0,,,,,,
20260405T230026Z_0b28f298,core,core:clustered,desktop,1M,core256/insert,ok,google_benchmark_compat+native,1239794.038719,0.000814,0.000909,0.001137,0.161317117,58.17578125,12496800,62.484,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:clustered,desktop,1M,core256/insert,ok,google_benchmark_compat+native,1252521.411713,0.0008,0.000899,0.001116,0.159677909,58.17578125,12309870,61.54935,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:clustered,desktop,1M,core256/insert,ok,google_benchmark_compat+native,1240323.299943,0.000819,0.000924,0.001211,0.161248281,58.17578125,12215792,61.07896,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:clustered,desktop,1M,core256/insert,ok,google_benchmark_compat+native,1269415.28631,0.000684,0.001182,0.001335,0.157552853,58.17578125,12222252,61.11126,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:clustered,desktop,1M,core256/insert,ok,google_benchmark_compat+native,1211938.57665,0.000815,0.000911,0.001139,0.165024865,58.17578125,12488528,62.44264,,,,,,,,,,,
20260405T230026Z_0b28f298,core,core:clustered,desktop,1M,core256/match_batch,ok,google_benchmark_compat+native,80930080.86129,1.2356e-05,1.2356e-05,1.2356e-05,0.002471269,58.17578125,12496800,62.484,,,,,253.441765,,,,,,
20260405T230026Z_0b28f298,core,core:clustered,desktop,1M,core256/match_batch,ok,google_benchmark_compat+native,134928639.615723,7.411e-06,7.411e-06,7.411e-06,0.001482265,58.17578125,12309870,61.54935,,,,,255.10262,,,,,,
